gs_name,gene_symbol,layer
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,PTPRN,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,PTPRN2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RAB11B,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RAB11FIP2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RAB11FIP5,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RAC1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RACK1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RAF1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RBM4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RFX6,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,RPTOR,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SELENOT,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SERPINF1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SIDT2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SIN3A,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SIRT1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC12A6,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC12A7,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC29A1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC2A2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC39A14,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SLC9B2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SMAD3,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SMAD4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SMARCA4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SMARCB1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SOX4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SRF,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SRI,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,STX4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,STXBP3,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,STXBP4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,SYBU,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TGFB1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TRA2B,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TREM2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TRPA1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TRPM4,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TRPM5,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,TUNAR,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,UBTF,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,UCP2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,UNC13B,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,USF1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,USF2,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,VSNL1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,XBP1,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,ZBED6,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,ZBTB20,expanded
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,ZNF236,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,ADIPOR1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,AHSG,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,BLVRB,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,C1QTNF12,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,CTSD,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,CUL7,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,ENPP1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,ERFE,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,FBXW8,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,FFAR3,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,FUT7,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GKAP1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GPR21,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GRB10,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GRB14,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GRB7,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GSK3A,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,IGF2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,IL1B,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,INPP5K,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,INS,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,IRS1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,KANK1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,LEP,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,LONP1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MAPKAP1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MIR103A1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MIR107,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MIR1271,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MIR15B,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MIR195,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MSTN,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MTOR,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,MZB1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,NCK1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,NCL,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,NCOA5,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,NR1H4,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,NUCKS1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,OGT,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,OSBPL8,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PAK1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PID1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PIP4K2A,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PIP4K2B,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PIP4K2C,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PRKAA1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PRKCB,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PRKCD,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PRKCQ,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PRKCZ,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PTPN1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PTPN11,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PTPN2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PTPRE,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,PTPRJ,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,RBM4,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,RBX1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,RELA,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,RPS6KB1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,RPS6KB2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SERPINA12,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SESN3,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SIK2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SIRT1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SLC27A4,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SNX5,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SOCS1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SOCS3,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SORBS1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,SORL1,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,TNS2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,TRIB3,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,TRIM72,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,TSC2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,VWA2,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,ZBTB7B,expanded
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,ZNF592,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,AKT1S1,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,ATG101,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,ATG13,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,ATG14,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,BECN1,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,DEPTOR,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,MLST8,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,MTOR,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,NRBF2,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,PIK3C3,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,PIK3R4,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,RB1CC1,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,RPTOR,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,TELO2,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,TTI1,expanded
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,ULK1,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,AKT1S1,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,DEPTOR,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,FLCN,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,MLST8,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,MTOR,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,RPTOR,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,RRAGA,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,RRAGB,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,RRAGC,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,RRAGD,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,SLC3A2,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,SLC7A5,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,TELO2,expanded
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,TTI1,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,AKT1S1,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,DEPDC5,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,DEPTOR,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,MLST8,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,MTOR,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,NPRL2,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,NPRL3,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,RPTOR,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,RRAGA,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,RRAGB,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,RRAGC,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,RRAGD,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,TELO2,expanded
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,TTI1,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,AKT1S1,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,DEPTOR,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,MLST8,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,MTOR,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,RHEB,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,RPTOR,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,TBC1D7,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,TELO2,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,TSC1,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,TSC2,expanded
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY,TTI1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0B,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0C,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0D1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0D2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0E1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V0E2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1A,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1B1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1B2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1C1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1C2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1D,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1E1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1E2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1F,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1G1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1G2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1G3,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ATP6V1H,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,CASTOR1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,CASTOR2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,DEPDC5,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,FLCN,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,FNIP1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,FNIP2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,ITFG2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,KICS2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,KPTN,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,LAMTOR1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,LAMTOR2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,LAMTOR3,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,LAMTOR4,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,LAMTOR5,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,MIOS,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,MLST8,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,MTOR,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,NPRL2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,NPRL3,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RHEB,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RPTOR,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RRAGA,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RRAGB,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RRAGC,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,RRAGD,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SAMTOR,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SEC13,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SEH1L,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SESN1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SESN2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SH3BP4,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SLC38A9,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,SZT2,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,TCIRG1,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,WDR24,expanded
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,WDR59,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,BTG1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,CAV1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,CCNG2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,CDKN1A,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,CDKN1B,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,FOXG1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,FOXO1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,FOXO3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,FOXO4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,GADD45A,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,KLF4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,MSTN,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,PCBP4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,RBL2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,SMAD2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,SMAD3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,SMAD4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,BBC3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,BCL2L11,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,BCL6,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,CITED2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,CREBBP,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,DDIT3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,EP300,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,FASLG,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,FOXO1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,FOXO3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,FOXO4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,NFYA,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,NFYB,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,NFYC,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,PINK1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,STK11,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,ABCA6,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,AGRP,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,ATXN3,expanded
